序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1,0,258765792161,2011664859,风急_风也清,5,男,看视频看的正乐，把手塞自己今天刚换上外套口袋里然后摸出来了20块钱[微笑],2025-04-05 10:08:46,0,0,一旦放弃了理想，那是花多少钱也赎不回来的。,未知,否,https://i0.hdslb.com/bfs/face/d4d808ec4e12376f300f83bb629f176f782ffd8b.webp
2,0,257260345600,1818949100,螨尾炒鸡蛋蒸,5,保密,这是真的，我开出过,2025-03-08 09:02:43,0,0,漫威启动,未知,否,https://i2.hdslb.com/bfs/face/93dab28d897a63d2a7a00be8af6e33fcd01c4da8.jpg
3,0,257227982848,1316266247,三玖红颜驻心间啊,4,保密,鲁国的纸上面还有晋字,2025-03-08 01:44:18,0,1,三玖天下第一,未知,否,https://i2.hdslb.com/bfs/face/b2bde77bddf57bc698cd33a2f8c0444e2c7daeba.jpg
4,0,257102585072,421833815,干爽的油茶,6,男,我之前开出了疫情时代的口罩[辣眼睛],2025-03-06 10:58:34,0,1,bilbil干杯(๑•̀ㅂ•́)و✧,未知,否,https://i2.hdslb.com/bfs/face/53d71a5e495708f13c7eb9f38026b83791ef29b8.jpg
5,0,257036470704,3546591162010429,九日-寒,2,保密,纸，几块钱，纸，一只蓝牙耳机，纸[doge_金箍],2025-03-05 13:38:32,0,0,,未知,否,https://i1.hdslb.com/bfs/face/dc81ebe85ed4af97d3df598b08199f30e3df83bd.jpg
6,0,256267135873,2055147793,十一月升,4,保密,“拿好了，这顿，我请你的。”,2025-03-05 11:20:13,0,0,漫无边际,未知,否,https://i1.hdslb.com/bfs/face/942c801006dffce61ad210f06e8ec574705c8051.jpg
7,0,256979580896,483031336,KarasumaKuroe,5,女,纸巾，打火机，烟，u盘，钥匙，眼镜布，少许零钱[笑哭],2025-03-04 21:15:29,0,1,这个人很懒，什么也没有留下。,未知,否,https://i1.hdslb.com/bfs/face/25b9ca4d4c28dfe7962bea124f849a505dec22b6.jpg
8,0,256869812768,472860508,挽我赴星辰-forte,6,保密,我的里面只有一板盐酸舍曲林和氟西汀[超天酱表情包_我不到阿],2025-03-03 11:51:47,0,1,QQ群：378292308，有什么想看的游戏，尽量更新，高考ing~正在努力成为一个百粉小UP，,未知,是,https://i1.hdslb.com/bfs/face/2b57c2388548febd24dacca9a0e2ee5f8a203348.webp
9,0,256113997985,1971985477,constant微醺,5,男,"喜报，在很久之前用过的包里发现了人民币
（50*2）[么么哒]",2025-03-03 11:18:46,0,0,"作品里的水印是其他平台和社交软件里的名字
本人刚刚入住哔站
素材和作品均为自己剪辑与制作
多谢支持awa~",未知,否,https://i1.hdslb.com/bfs/face/c0b6f8d52daef8355aa6732c6ca3d4cea706a2d9.jpg
10,0,256777700800,1622125805,嘉登明天该如何白给,4,男,我也试过摸出钱，但是最高50[笑哭],2025-03-02 09:57:45,0,0,你干嘛~~~~~~~,未知,否,https://i2.hdslb.com/bfs/face/fc9f8f95e6b37c86c50fa837e9067020a054078d.jpg
11,0,256680305952,691383636,晓桠,5,保密,我听到了【探囊】的回响,2025-03-01 09:42:34,0,0,,未知,否,https://i0.hdslb.com/bfs/face/fb270fab1e2ebd76f08d1737b518d5f4debe4064.jpg
12,0,255926046513,22172164,可别蜂了,6,保密,口罩,2025-03-01 07:50:37,0,0,“You have 0 messages.”,未知,是,https://i1.hdslb.com/bfs/face/c24ce2a25840a7bc179ca345b88bda418cd048fd.jpg
13,0,256668986976,180220433,阿宅阿宅啊,4,女,未来的我吗 有点意思  那我就勉强塞700进口袋吧  可不能让你对我失望啊[歪嘴],2025-03-01 07:17:32,0,0,不会画画  不要拷打我哇,未知,否,https://i2.hdslb.com/bfs/face/ebf27673daa83150b5699b2168cbd4beffdf00c7.jpg
14,0,256658716016,3493094320245602,HKfuuuuk,2,保密,@篠柠,2025-03-01 05:10:15,0,0,只是个带土推,未知,否,https://i2.hdslb.com/bfs/face/eb37de2e8002a2326634a27ee5947f1198339fad.jpg
15,0,255724259089,1821879193,boat_事小舟,4,男,好久没穿的裤子里头一模发现有58[笑哭],2025-02-26 20:11:43,0,0,这个屑竟然什么都不写,未知,否,https://i1.hdslb.com/bfs/face/9a327ddffdc103bff9acec4d8378e481a47fd773.jpg
16,0,255711228337,164791551,Haowen2002,6,男,疫情时期的口罩[doge],2025-02-26 15:05:52,0,0,喜欢美食的小小up~不定期分享自制美食(¦3[▓▓],未知,是,https://i0.hdslb.com/bfs/face/c43ae269a45bfc67831119c64c569e07e8c7df49.jpg
17,0,256417368848,297773133,好好学习o天天向上,5,保密,给我,2025-02-26 09:05:37,0,0,,未知,否,http://i0.hdslb.com/bfs/face/8b60376d9eafb340d08e3c4603774472d1254c43.jpg
