序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1,0,261190294561,486564862,havk安全总监-德穆兰,5,保密,两枪打死,2025-05-05 19:12:52,0,1,,未知,否,https://i1.hdslb.com/bfs/face/d5f19d926fbfc01bb8a42f27ed8baf2e88944f57.jpg
2,0,261177218961,3493114878626070,天真无邪鸦鸦,5,保密,所以，手游怎么办,2025-05-05 14:50:32,0,0,,未知,是,https://i0.hdslb.com/bfs/face/58c32b765d2a9ddc2fb647d38a9c60d9e25ff5b3.jpg
3,0,261117509889,2109231583,bili_46606776119,4,保密,UP在不放热诱弹的情况下是近处的毒刺难躲还是远处的毒刺难躲？,2025-05-05 02:14:58,0,0,,未知,是,https://i1.hdslb.com/bfs/face/e31d20942220e3465754a3d0f88158be172dd9a0.jpg
4,0,261058816465,3546712494835759,专属呆呆9,3,男,手机玩起来就是勾十[笑哭],2025-05-04 09:00:32,0,0,,未知,否,https://i1.hdslb.com/bfs/face/7dd7c5ce9aa9199be884ca4d358c78a4c8e0e8e7.jpg
5,0,261962140624,1634865544,726捏,5,保密,打这个还是镭射加三连At4好用[doge_金箍]，实在不行等低空四连巡飞🥚也好用,2025-05-04 01:38:22,0,0,～～～～～～～～～～～～～～～～～～～～～～～～～～想变成一只垃圾佬ing,未知,是,https://i1.hdslb.com/bfs/face/8806ee5029818a92dce8dcc143469478b8ad1338.jpg
6,0,261020139201,1832111288,Xxisifd,5,保密,我带个锁你的望远镜锁你一整局[笑哭],2025-05-03 23:37:00,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
7,0,261731462928,284621437,普兰提亚-,6,保密,匹配一把唐局不容易，但凡仨乌鲁鲁盯着打能让你躲一整局,2025-05-01 08:54:53,0,0,加油,未知,是,https://i1.hdslb.com/bfs/face/253cb01b9e11e53f5c6cfd6a2496454f5abf252d.jpg
8,0,261598155792,287668203,游戏人生WL,5,保密,我用AA车好像打下来过UP，也有可能是相近的ID，不过确实难打，不排除是玩腻了想换载具故意送的。。。[笑哭],2025-04-29 15:48:34,0,0,,未知,是,http://i0.hdslb.com/bfs/face/759bc64a3ddd074d5d42310f8cea358af1876908.jpg
9,0,261543698560,494733310,书童华安在线捅人,4,保密,昨天堑壕夜战，一架小鸟躲了我最少15发毒刺，我就干脆只锁定不发射，我就看着他做机动翻滚，然后他自己翻滚坠机了[滑稽],2025-04-29 03:15:07,0,0,,未知,否,https://i1.hdslb.com/bfs/face/8759e756dab96e4be4cbdced34c73bc876e9ec28.jpg
10,0,260548885409,85996157,六点五七,6,男,"会玩的打不下来，不会玩的开不起来
所有人都是红。机长有机长的难 、防空有防空的苦
对于策划来说。只要所有人玩的都不爽，那就是平衡好了",2025-04-28 04:23:51,0,0,给予善良但只对人,未知,是,https://i2.hdslb.com/bfs/face/981751b008d44cf9db7619f2a9041da238089282.jpg
