序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1,0,261093925857,228152394,悲伤一逆流成河,6,男,"我：新手制式券
我的对手：四套三级弹",2025-05-04 15:39:55,0,0,因为键盘好打字。,未知,是,https://i0.hdslb.com/bfs/face/2bb699687b2cbff74dda1cdbbdc958c286a78e64.webp
2,0,261798743968,1526525836,腌橙子-,5,保密,这不是长弓保安套吗？,2025-05-02 04:34:09,0,0,这个人很懒，但是他写了,未知,否,https://i1.hdslb.com/bfs/face/7eff2f459fe9d21d9769b13028fdfbf39728ef1b.jpg
3,0,261670737504,525326535,又酸又菜小咸鱼,6,保密,我一把普坝比我三把机坝都挣钱，制式券都没用从零拿50万,2025-04-30 13:54:50,0,0,,未知,是,https://i0.hdslb.com/bfs/face/c8d48be90d76af750d590a8f2b437a228de3077b.jpg
4,0,261612274400,374328149,桐-子-木,6,男,"大学生纯绿跑刀不动仓库
8＝100W
15＝200w
38＝500w
80＝1000w
不动老板仓库，男大纯手跑
打前仓库截图，可以百万一结
欢迎老板下单[星星眼]",2025-04-29 23:40:10,0,0,"(｡ì _ í｡)需要代代的请联系wcu8577
",未知,否,https://i2.hdslb.com/bfs/face/649caf20fb8aaf2ddf021d4e8ed5ab0cbcb9c3b8.jpg
5,0,261605821360,382943535,aha1_,6,保密,这个游戏有个优点就是双端互通，我跑刀直接用手机躺着玩[doge_金箍],2025-04-29 18:04:14,0,0,可怜的精神二刺螈日本人，哪怕把自己打扮的再日化，日语名字，二刺螈主页、头像、背景，就像伪军一样，以为穿上黄袍就能高高在上，实则沉浸在意淫当中,未知,否,https://i0.hdslb.com/bfs/face/05bc6f569fbfbc2c6b1b653d64f34e442d687b82.jpg
6,0,261535769296,197669505,笨笨的妖刀,6,女,普坝带把刀就OK啦！[Kizuna AI _OK],2025-04-29 00:49:09,0,0,,未知,否,https://i0.hdslb.com/bfs/face/ad318db18bdb38d2aef3e570de7d3c483bd008f0.webp
7,0,261461130400,3461564931770643,乌鸦之残羽,5,保密,我长弓跑新兵券的时候在啊米诺斯小镇出了个香槟,2025-04-28 02:00:11,0,0,,未知,否,https://i0.hdslb.com/bfs/face/a7def1c237c84a45e0ce1f1eda1e8fffc5bf392a.jpg
8,0,260292923009,1493899,玩世不恭的火灰,6,男,怎么开麦啊我开全体说话没声音,2025-04-24 19:10:19,0,0,,未知,否,https://i1.hdslb.com/bfs/face/a019f4349f0814e9a505394d57634a50db35944e.jpg
9,0,260194777297,153432980,东方妖,6,保密,主播这种判断敌方动向的本事，萌新没有死个一百次都学不会的。所以建议萌新好好学一下这个拿队友充当“眼镜”的本事，以及通过队友死亡点和人机死亡点，判断敌人动向的本事。,2025-04-23 12:18:13,0,0,不要急着冒头，不要急着万众瞩目，你能够享受一万个人的赞美，但不一定能承受的住十个人的批评。把自己埋在土里，沉淀成一块金子。做事情以年为单位。,未知,否,https://i2.hdslb.com/bfs/face/aa390374b1fc749e1173f6b864475e03cfa5ecc1.jpg
10,0,260150129137,70780581,NewLifeCH,6,保密,这赛季10个新兵卷跑普工，1天出了3红了，我的号应该是被检测破产了，做33任务做到剩2500 块哈弗币[汤圆],2025-04-23 00:20:42,0,0,诗和远方,未知,是,https://i0.hdslb.com/bfs/face/1a1936d003222d636ef694cf461791b38b8e6800.jpg
