序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1,0,262195625200,14779025,玻璃围棋,5,保密,没找到楼内撤离点，楼外撤离点被堵了，超时了[大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭],2025-05-06 15:20:38,0,0,,未知,是,http://i1.hdslb.com/bfs/face/01006d06e94d23e386ecb8da122455739c62f0b1.jpg
2,0,262156692880,322239237,资本家都给我挂路灯上,6,男,今天刚解锁，进去之后两分钟不到火速下一把[墨镜],2025-05-06 06:10:44,0,0,North London is red!,未知,是,https://i0.hdslb.com/bfs/face/fd61113113b3b8352a37ded721f83fb981f41326.jpg
3,0,261189910145,151940472,ALO极星,6,男,今天在巴别塔迷失了两局，特来学习[大哭][大哭][大哭],2025-05-05 18:51:33,0,2,无,未知,是,https://i0.hdslb.com/bfs/face/6870c3f4826ef691f76658aa76e7123b182baa65.jpg
4,0,261186990785,38817066,最喜爱萝莉,6,男,感谢。虽然看晕了。但是有了大概的了解了。大概意思就是左右两个区域。几乎对称。,2025-05-05 17:17:33,0,0,,未知,否,https://i0.hdslb.com/bfs/face/5211bcf121baedc82cdda55f165914aa7750f70d.jpg
5,0,262081276336,384490840,是大香菜啊,5,男,玩了五十三把，每次都找不到在总裁会议在哪五十三次有四十几次迷失踏马的,2025-05-05 07:26:01,0,1,"UPqq2877296242欢迎一起玩游戏！！
           讨论群546834260想开黑的一起来！",未知,否,https://i1.hdslb.com/bfs/face/22bda4451a54af220fc8c19dc1e2d1b1565ee23d.jpg
6,0,262079471152,343218543,九条环的太郎,6,男,新手没攻略真的要踩好多坑，就十分钟前我刚被气下号了，我第一次搜到红色的物资，长弓溪谷火车保险箱搜到了红色的怀表，后面又来了一队我为了舔包没上车，然后往地图右下角的撤离点跑，结果在靠近右下角的撤离点的时候看到一堆之前没见过的警告牌，本来就感觉不对劲但还是对着警告牌砍了两刀果然被雷炸死了，半个小时就带出个安全箱的怀表,2025-05-05 06:59:51,1,2,  TvT,未知,否,https://i0.hdslb.com/bfs/face/10e42349facd746b93a436afb9ee30b00bba6a66.jpg
7,0,261135875633,3546817090292177,几捏泰没,3,保密,有大图吗[妙啊],2025-05-05 05:59:51,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
8,0,261123892289,567896991,SABINA之淚_,5,男,谁再诋毁巴别塔 我将终结他的生命😡,2025-05-05 03:38:19,0,0,喜欢拉黑的缔能们 回复完直接拉黑是看不到回复提醒的哦 还不如私信再拉黑 喜欢当乌龟精神胜利也要找对方法✌,未知,否,https://i0.hdslb.com/bfs/face/4bbfa40a59fd105509be4ff9a9209a22daa3ff29.jpg
9,0,261117818033,3546867587615151,91搜野生二次元,2,保密,@xiongje @超霸车手,2025-05-05 02:17:59,0,0,,未知,否,https://i0.hdslb.com/bfs/face/66de1f66eb7ffbff23b4d659fba666819aa8d6ef.jpg
10,0,261117792193,624980673,孤寒不就,5,保密,起精锐套进去，最后在塔里迷路了六七分钟，最后迷失了[笑哭],2025-05-05 02:16:53,0,0,,未知,是,http://i0.hdslb.com/bfs/face/c9e1e935b26f1e47fec856562d31713e0e366791.jpg
11,0,262053940208,1484349827,ALLxxx123,5,保密,新手第一把巴克什，活在博物馆，全图要么在打架要么在做折翼，直接原地开吃吃了十分钟才来人。然后跑浴场发现死了一队，狗牌一捡直接进塔。东逛西逛迷路了十分钟吃了五个包，最后200w撤了。当时觉得巴克十比航天友好太多了，结果下一把活在塔边没卡往外跑的时候被一脚踹死了。,2025-05-05 01:40:03,0,2,,未知,否,https://i2.hdslb.com/bfs/face/549c73f23694cd864833851df0c771b272140407.jpg
12,0,261110084257,67581668,好久没下雪了呢,6,保密,信号屏蔽是哪个沟槽的发明的,2025-05-04 23:52:31,0,0,小鬼们要好好读书~,未知,是,https://i2.hdslb.com/bfs/face/c6dd519e69240e3c2365874b665d03f1792cd763.webp
13,0,261104014305,387740166,J1187,5,男,太感谢了，刚刚无聊用手机开了一把落地巴别塔摸到第一个大红保险塞不下找了一个角落趴着（不会用手机打)，打开b站来找顶楼怎么去，最后成功了！[给心心]  第一次出百万大红,2025-05-04 18:34:51,0,1,在那乌托邦，个人的自由意志不会向社会规训屈服,未知,是,https://i0.hdslb.com/bfs/face/80b244832694baaf70d10cbaacc2b7ab5c64b16b.jpg
14,0,262016478096,337256112,木有名起,5,保密,没怎么打过巴克什之前都是大坝捡垃圾吃，然后朋友说要带鼠鼠猛攻。鼠鼠刷巴别塔一号位了，整个巴别塔好像就我和朋友静得可怕，我俩也不认路，剩八分钟我到处去找闸拉了，然后朋友碰巧出去撤离了催鼠鼠出来，鼠鼠我只能退出走得体面点了。身上小金全给朋友了,2025-05-04 12:57:25,0,0,麻了,未知,否,https://i0.hdslb.com/bfs/face/1a276a44f27d1914617b1da4ecc1518d63726e86.jpg
15,0,261996139520,359405517,6个硬币改的叼名,6,保密,第一次玩机密巴克什落地巴别塔，在一楼配合队友打死两队上塔顶捡到万金泪冠直接飞鼠撤,2025-05-04 09:04:28,0,1,无限期停更,未知,否,https://i0.hdslb.com/bfs/face/6e43be90aec6c3d98f24a3acd04ec04e8dc72978.jpg
16,0,261974596960,158412739,易千歌,6,保密,八分钟进巴别塔，绕了半天没找到中控闸迷失了,2025-05-04 04:21:02,0,0,【数据删除】,未知,是,https://i1.hdslb.com/bfs/face/6182300aab4ec52aa6aa88ec2e4d0ceb379f36a3.jpg
17,0,261971191104,3546885673454542,花火大人的舔狗,2,男,真的,2025-05-04 03:41:39,0,0,,未知,否,https://i1.hdslb.com/bfs/face/bdf92d86eb1fae57b9b7043f44e162c8cf4ab290.jpg
18,0,261965435600,1127946629,Jackson-MC,4,保密,学会了[OK][OK][OK],2025-05-04 02:27:34,0,0,游窜于各种游戏的游客,未知,否,https://i2.hdslb.com/bfs/face/b7b8fae25e8bd0ded09c1701759d1402be115950.jpg
19,0,261024501041,2037917289,会越来越好的人,5,男,跑步机万金泪冠,2025-05-04 01:12:52,0,0,滚滚滚,未知,否,https://i0.hdslb.com/bfs/face/f6ad829416b1f246f4b3953345f7b386e662161c.jpg
20,0,261944860544,1843778940,无定向の风,5,保密,我要是昨天早上刷到该多好[热],2025-05-03 16:41:50,0,1,"刹那悠风轻吟面颊
描绘轮廓散无留迹
敬你我的片刻相遇
也请原谅我的离去",未知,否,https://i0.hdslb.com/bfs/face/542c211b56bfe8ff862ec445a95376b4fd2db19d.jpg
22,0,260985570785,431789976,鱼鱼の狗_,3,男,算了我还是回我的航天吧，太绕了[笑哭],2025-05-03 12:14:10,0,0,,未知,否,https://i0.hdslb.com/bfs/face/faddb7332a8701fcea29b1a395e89bb236ab1cd4.jpg
