序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1,0,260964716913,26225496,昨晚又梦见她了,6,男,亏贼,2025-05-03 07:33:02,0,0,热烈庆祝自己的大会员终于到期了～(￣▽￣～)~,未知,否,https://i0.hdslb.com/bfs/face/76396a7238e280c22a09abe3f9750ebd103b5b0d.jpg
2,0,261817515040,1376780707,LoseSensesFish,5,男,@魚魚食奶油麵包 好了我知道了不要强调了,2025-05-02 08:57:08,1,0,爱你们,未知,否,https://i1.hdslb.com/bfs/face/14a0d9d8a5bde5de931c7320dd1721cf4ba93ae3.jpg
3,0,261808059456,351900516,苏柒star,6,保密,[doge],2025-05-02 06:37:48,0,7,昨夜星辰昨夜风，画楼西畔桂堂东。,未知,是,https://i0.hdslb.com/bfs/face/7e70becfa200e22bd73617473e61d3031a1cabc8.webp
4,0,261807714992,351900516,苏柒star,6,保密,打巨人城打到神志不清了，在三角洲遇到自爆幽灵[辣眼睛],2025-05-02 06:32:55,0,1,昨夜星辰昨夜风，画楼西畔桂堂东。,未知,是,https://i0.hdslb.com/bfs/face/7e70becfa200e22bd73617473e61d3031a1cabc8.webp
5,0,260789934593,33694690,可爱中国人,6,保密,所有投掷物爆炸物在对敌人造成伤害时会对队友也造成伤害。而且投掷物也是可以更改对象的，比如盾兵反弹队友的投掷物比如手雷就可以变成盾兵的伤害来源对盾兵自己造成伤害了,2025-05-01 06:02:45,0,0,这个人很神秘，什么都没有写,未知,是,https://i1.hdslb.com/bfs/face/df355e072207e5655c400ca667890da1ea88afb8.webp
6,0,260712472273,3546768721578779,孑淮1,3,保密,我觉得这个应该改一下，太影响平衡了，应该炸死就直接死了救不了的才对,2025-04-30 07:18:04,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
7,0,260675590865,9617676,言無惑,6,保密,hallo[doge],2025-04-29 16:41:32,0,0,意义不明存在体,未知,否,http://i0.hdslb.com/bfs/face/dccd90461fb33fd28f773d03769aa0b5ef6dcbf9.jpg
8,0,260664561473,345042066,绯月Eliana,6,男,我叫，磁力棒[doge],2025-04-29 14:12:05,0,0,人总不能一直倒霉吧,未知,是,https://i0.hdslb.com/bfs/face/7c3a610494dc7179d750f8419d72a783cf347409.jpg
9,0,261577556912,13648033,多啦叉烧,6,保密,你们是基地组织出来的吗？,2025-04-29 11:29:55,0,0,,未知,否,https://i1.hdslb.com/bfs/face/1f4acb3fb2fa13e2ea3a3904a75703f51ab6d2b6.jpg
10,0,261528658000,15896707,张哥让你不要乱说话,6,男,短程可回收人工制导炸弹,2025-04-28 19:20:13,0,0,,未知,是,https://i1.hdslb.com/bfs/face/924e6c5d43097b3e946eb27ebbe7c267b9308c51.jpg
11,0,260595074225,578578292,一只不会飞的坦克,4,男,主播主播，我也想要小米su7U[doge],2025-04-28 15:30:30,0,0,爷是go学长,未知,否,https://i2.hdslb.com/bfs/face/7c77b060d9be1640db7b14cbc7c4f0b8dbfd2089.jpg
12,0,261457245824,3546638492633205,明明只是路人甲儿,3,保密,新流派,2025-04-28 00:41:49,0,0,,未知,否,https://i0.hdslb.com/bfs/face/73e629246c00740c05c4c3a91ebc1f81555f86b9.jpg
13,0,260519534433,13890680,极速凌云Bleach,6,保密,之前有个玩法是老黑贴面包到盾上去顶脸，c4不行时间太短了,2025-04-27 15:29:44,0,0,阵前再亮旧时剑，寒光凛凛似当年,未知,是,https://i2.hdslb.com/bfs/face/11c39d8141e90633be2d7d5ae58ecca689a33e29.jpg
14,0,260514181649,442142677,没什么干劲的纸海OvO,5,保密,宁就是传说中三角洲再就业的疯狂伊文？[妙啊],2025-04-27 14:23:48,0,0,,未知,否,https://i1.hdslb.com/bfs/face/7b85e0cc54b304eb6907dfb76a74ee94da8dda02.jpg
15,0,260495301873,355848898,Seb901,6,男,@fckngInanity @香辣大兔兔 好战术,2025-04-27 10:19:24,0,0,直到 时间的尽头,未知,否,https://i1.hdslb.com/bfs/face/4870e72591d5a1486127acb3432b5ee883f5cd16.jpg
16,0,260482279681,229667096,-送她颗星星-,6,保密,这c4不是没友伤吗,2025-04-27 06:43:47,3,0,,未知,是,https://i2.hdslb.com/bfs/face/0db4eded1cc77719acb44fa2f26b03f71afd6fc4.jpg
17,0,260476184097,93724059,底特律的貓,5,保密,超然组合技什么？,2025-04-27 04:58:57,0,0,,未知,否,https://i0.hdslb.com/bfs/face/fa3f161152589003023c5627d7a997e21b9a23cf.jpg
