序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1,0,262199690944,1932528848,GTI教官深蓝,5,男,看哭一亿跑刀入,2025-05-06 16:14:41,0,0,多读点书，对你有益处,未知,是,https://i2.hdslb.com/bfs/face/cd466f26ea0c245cc276a7a8f01e747b51a9b3d6.jpg
2,0,261179532065,3546867275139577,kklopuufgy,2,保密,干员之间不再有杀戮而是救赎,2025-05-05 15:18:45,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
3,0,262054009664,282999922,目冰陶,6,保密,"手游遇到过一把豪人队友，绝密航天湊战备进来的，因为来晚了就只能刮刮地皮，结果刮到了桶油，当时还有20分钟想混闸，就躲鼠道扔地上刷视频了。
结果一回头突然看到队友来了，他也没抢我的油，而是把包丢给我让我看着。跟我说帮我去拉闸，但是他在离心被打死了，我就也把包丢鼠道里去救他，想着大不了死了，油也不要了，如果能回来就送他吧，我不能因为油就把队友抛弃了。
好在成功救回来了，他跟我说他为了油已经破产了好多次都没机会遇到看到我出了。就想护我走，我已经升级过了，直接送给他了。
那时候我只有一个念头，就是让队友活着撤离，让他躲我身后，我给他拉烟走，大不了我就亏一把嘛。然后我去拉闸回来后，最后一分钟听到有鼠鼠打暗号，对完暗号后，和豪鼠一起互送小金后三人美美撤离了",2025-05-05 01:39:45,0,2,啊这,未知,是,https://i1.hdslb.com/bfs/face/76c3ac6cf0392f91a0020f982c1f47eb1f678e73.jpg
4,0,262016797632,1788288933,hffnn,2,保密,在甩出的那一刻 就有比火箭燃料更加珍贵的东西了,2025-05-04 13:00:16,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
5,0,261990306544,1492276128,人是国内吗,3,男,“我身在一个混乱的年代，我不想让他在年轻人身上重来”,2025-05-04 07:42:36,0,0,,未知,否,https://i0.hdslb.com/bfs/face/3852baba1774674a9f8134b39f84a948d706a62c.jpg
6,0,261002106193,483410171,你还我的锅巴,5,保密,盾构暂时恢复一天人籍,2025-05-03 15:16:19,0,0,生命诚可贵，爱情价更高。若有富婆包，二者皆可抛。,未知,否,https://i2.hdslb.com/bfs/face/9ec030a42d0c00ff8ac0bece6b5b6f5c9281880d.webp
7,0,260986049537,3546738172365085,谨级,3,保密,我手游打暗号也成功了,2025-05-03 12:19:55,0,0,,未知,否,https://i1.hdslb.com/bfs/face/436874d305f9a79801415a9486d6e0b3479fdfd1.jpg
8,0,260967385409,13946482,罗太岁,6,男,不是不舍得买要药，猛攻破产了,2025-05-03 08:13:19,0,0,"游客是你，风景是我，无法避免，让你经过。
蔷薇如期盛放，游人如期过路，
情人如期相爱，至到分开，
就像命书中批过。",未知,是,https://i1.hdslb.com/bfs/face/da527c318a4a40eb77d88ff5a9a492c5e01e78d5.jpg
9,0,261867870416,325958733,犹如光阴之过客,6,保密,有钱了，搬砖就起活动送的4T4T带三蛋带个棺材包进去搬砖，这样起码塞得多了也能保证自己能活着出去[笑哭],2025-05-02 23:57:51,0,0,"夫天地者，万物之逆旅，光阴者，百代之过者。
天地光影之间，你我皆尘埃，生死如蚁灭，又有何惧之有？",未知,否,https://i0.hdslb.com/bfs/face/a892324ca1ad89d8a4648e226f0711f2a112aaa6.jpg
10,0,260903790529,90360973,一只野生德莉傻,5,保密,"孩子们，我之前也是被其他队伍的盾哥
兄弟这样拉进去撤离，我是吃的太饱根本走不动，最后对面盾哥给我拉进去了，我也是盾[笑哭]",2025-05-02 12:55:13,0,1,为什么故事中的爱而不得让人难过，那是拼尽全力依旧失去的无奈。,未知,是,https://i1.hdslb.com/bfs/face/422c01619d070c5e149072dc93c178881e31bc07.jpg
11,0,260743746241,1114874896,语卿与馨,4,保密,手游q区，缺油的可以找我，我带你摸油，已经帮别人出过三桶了,2025-04-30 14:15:15,0,1,,未知,否,https://i1.hdslb.com/bfs/face/78d2ac2d73a340aa7fc8d3a654bfbcd5de9b10fa.jpg
12,0,261581135072,2012366839,TG_金鱼酱,5,男,看几次都泪目啊[大哭][大哭],2025-04-29 12:13:26,0,0,爱做fps的沙雕剪辑，偶尔玩点别的游戏，喜欢就关注我罢～(∠・ω< )⌒,未知,是,https://i1.hdslb.com/bfs/face/7bb43bfb943658389a7bd05552ce2ae0b6deabab.jpg
13,0,261566376432,28105105,-鬼方佳世子-,6,保密,.害，视频刷得热泪盈眶，手游实战16把连睡，哈哈，用400万看清环境也不是不行，还有就是我确实菜，但是又想弄这个反人类的锅和油,2025-04-29 09:07:57,1,0,,未知,否,https://i1.hdslb.com/bfs/face/d7365dc03bf668092ba7e69d39d98bcf11eee59b.jpg
