序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1,0,262147246256,646554589,cfer-想入菲菲,5,保密,露娜射一箭发现快跑到撤离点了,2025-05-06 03:56:38,0,0,别看,未知,是,https://i1.hdslb.com/bfs/face/0fc07008186a89b5f6890df0acf80c4aaeec986e.jpg
2,0,262137097120,545540415,昵称是个神奇的东东,5,保密,"已赞借楼，大学生纯绿玩
6r 1m       13r  2m (新人优惠价)
16  2m     23   3m
38    5m       53   7m
75r   10m      140   20m
 机密跑刀
需要可以直播
可以直接加w    Year2233233
介意可以删评[给心心]",2025-05-06 00:47:57,0,1,,未知,是,https://i0.hdslb.com/bfs/face/7f1b2ea6957f4f6138e806d8f72e209302a9f93e.jpg
3,0,261132568881,25929597,雨中画家,5,保密,3*4保险宣传片,2025-05-05 05:17:31,0,1,,未知,否,http://i1.hdslb.com/bfs/face/d43cfc7720491c336dc23555a48cf035ef2b6f98.jpg
4,0,261080210865,524833483,错觉星痕,4,男,别说，我被人夺舍了4套，然后用人机枪夺舍了五套……,2025-05-04 13:10:47,0,0,,未知,否,https://i1.hdslb.com/bfs/face/010dfd7b0fd1a31156ee06980d9a84a8b7a80c7a.jpg
5,0,261961153376,3546710756297613,不知道歪比巴卜,2,保密,“民以食为天”下一句是“食以安为先”,2025-05-04 01:20:18,0,0,,未知,否,https://i0.hdslb.com/bfs/face/705bdab3908b1eff7733fd988c8fa828bbd2b5e8.jpg
6,0,261921674288,356896326,莘蒋,6,保密,每一把都是对面的教学局[妙啊],2025-05-03 12:24:04,0,0,,未知,否,https://i0.hdslb.com/bfs/face/80237acd9300ced292d0b320fd1e1aa6c2dead23.jpg
7,0,260984554241,10830596,爱冒险的隐者,6,男,顷刻炼化[大笑]这玩法真快乐,2025-05-03 12:02:43,0,0,人生没有意义，自己开心人生才会有意义,未知,是,https://i2.hdslb.com/bfs/face/0b9337827cc786a1d991b760d2bd0a438157bf74.jpg
8,0,261792832176,3546660447717445,不玩盗版游戏,3,保密,什么枪，怎么改？,2025-05-02 03:21:31,0,0,,未知,否,https://i1.hdslb.com/bfs/face/9a906b83011b4d77772f3e9d00d26af7359d44ce.jpg
9,0,260844873729,610634375,丁晨_军训の,5,女,求BGM,2025-05-01 21:06:37,0,0,,未知,否,https://i2.hdslb.com/bfs/face/ca469973262a3f975f4a3bb4ded93c9c79293077.jpg
10,0,260833816081,1816728391,哥布林的族长,5,保密,上一秒171:下辈子还跟着你，下一秒171:十秒看清一个人,2025-05-01 15:52:06,0,0,,未知,否,https://i1.hdslb.com/bfs/face/ea389b5747a0f0018290af04a7c48d76d23b6144.jpg
