序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1,0,260382308672,1650782921,满山吗喽我最欢,4,男,马上要去津巴布韦了，一定要去看看维多利亚瀑布，加油,2025-04-14 13:54:10,0,0,走走停停，拥抱山河,未知,否,https://i2.hdslb.com/bfs/face/7e72c58637ff26df68fb30939de078d2bbbfcdbe.jpg
2,0,255522428209,404360994,理性_求真_求实,3,女,好利来罗老板请尊重你的员工，严肃处理员工29h加班事件，是否属实？员工与企业共存，好利来昂贵的价格背后是这种价值观，如何支持得起？你们是连锁企业，请有点责任担当，请尊重你的员工，谢谢！,2025-02-24 06:52:10,0,0,,未知,否,https://i0.hdslb.com/bfs/face/98c231ee7d96b2a923eb786524c862313b5c2c9b.jpg
3,0,255154406177,477967681,雨木小小霖,6,男,https://b23.tv/BV1ukAzebEDD,2025-02-19 22:34:30,0,1,山知道我，江河知道我,未知,是,https://i1.hdslb.com/bfs/face/50b234cd6944f160713b9dbee4a23ef53e638ca3.jpg
4,0,253394218240,136791918,炎___炎,6,保密,树粉色是因黄昏，光都接近水平了，漂亮的很,2025-01-25 02:27:56,0,0,,未知,否,https://i0.hdslb.com/bfs/face/a1c2880a80d1b45d2135f159139152145c85a13c.jpg
5,0,252926000736,2020680813,讨厌下雨天的暴暴,3,保密,求背景音乐[星星眼],2025-01-20 10:48:07,0,0,,未知,是,https://i0.hdslb.com/bfs/face/a5f1a2e09bc91b6ef85bb8b6f5da572ef5e939c8.jpg
6,0,252519915904,525302535,曦KRJ,5,女,好喜欢这种阳光笼罩大地，生物活跃的生命力,2025-01-16 04:28:10,0,0,,未知,是,https://i0.hdslb.com/bfs/face/4602a90f14aa7bad20854a889d41026b36730f3a.jpg
7,0,252513227760,1272188509,-双玄-,4,女,@心里有ta了,2025-01-16 03:02:25,0,0,初见是惊鸿一瞥，重逢是始料未及。,未知,否,https://i1.hdslb.com/bfs/face/41305d91bd7abe5d976575eed990b3f322511e8c.jpg
8,0,252337043040,3546826242263220,treomwitii,3,女,有没有推荐的相关高画质纪录片看···拍得太好了就是太短哈哈,2025-01-14 02:58:31,0,0,新注的号又忍不住 fo 了一堆，网瘾难戒（扶额,未知,是,https://i0.hdslb.com/bfs/face/02f6d855adcf1d35b456efbf9f939f56ab9a0e1c.jpg
9,0,251744022081,3546827110484198,NACHENG321,2,保密,哇！,2025-01-13 15:31:13,0,0,,未知,否,https://i2.hdslb.com/bfs/face/b01788e6c9b4ac3a34718af4e253753acf5155cc.jpg
10,0,252289044240,99318712,eghbj,6,保密,后面那段确实颠覆我对非洲的认知。感谢up让更多人看到更多景色。,2025-01-13 12:00:41,0,0,,未知,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
