序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1,0,260183456049,358856582,泛白的鱼子酱,5,男,"不知道你们是什么心理拿战地或者cod21去贬低三角洲。我做个最简单的比喻就是。

你开的公司最开始请的是国外的老员工，工资高，屁事多，自己也不待见但也看得过去。
后来招了个本地的后辈新手员工，工资不要钱，事情不说做的多好但也没有多坏，新员工效率很高老员工见此怕自己被裁员然后主动要求降低工资。
你见此情景就开始抨击新员工这一点不如老员工A，那一点不如老员工B。然后别人来一句他不要钱，你回一句老员工也自降工资了。
然后你连新员工都一点都不了解，简单看两眼监控就说要新员工改自己的特长，然后呢？就算改了你就不骂他了吗？

你恶不恶心啊？虽然我不是三角洲的死忠粉，我也承认三角洲优化做的确实挺差的，平时steam，epic里我也有一堆主机或者联网游戏。但我就觉得这样的做法手不是过于恶心了？原价二百多的2042不也是饱受诟病？后面看没人玩了搞个史低忽悠人进去当薯条？

cod21，不也是被up出了几个视频损吗？

问题来了，他免费啊，还是国产不用加速器。

在我看来他要是本体或者dlc收钱我都觉得你说得对。
既然没收钱，总体来看还算不错，有些瑕疵但是不影响啊？

我就喜欢下班后开一把不排位的大战场模式不计较分数狠狠的战斗爽，也可以周末叫上三两好友一起躲在航天基地当鼠鼠。

我不用纠结要不要去各种平台注册账号，然后花钱买游戏进去后还要花钱买加速器。

也不用考虑我的一些只打国产游戏最多打打pubg（火的那段时间各种加速器有免费活动）的哥们，怎么跟他们说花个几百买个长时间的加速器。

我需要考虑的就是我下班之后配一把什么枪去狠狠的入烂那些人机，需要考虑的是周末和兄弟们以小博大或者猛攻老太。不用考虑想玩同种类型的摸金模式要么被尼基塔折磨要么被手游的抽象小学生折磨。

我需要考虑我的干员只会射箭扎镖喷漆而不会滑铲吗？我需要考虑三角洲的某些地图“copy”了某些花钱的“大游戏”的地图和机制吗？威龙喷漆也被喷了，我寻思你百度百科搜下喷气背包“也可以用减小喷气推力的方法软着陆”这句话弄不明白？还是和你所谓exo外骨骼那样跟东西失灵了一样直接坠下去？",2025-04-23 09:52:35,0,2,,未知,否,http://i0.hdslb.com/bfs/face/1ea871305a72698a95cc942e137b2b7de3e91336.jpg
2,0,259950646353,21000465,独奏大大,6,保密,这两天和我朋友玩三角洲 我问他们这游戏能滑铲不 我朋友说能 我问他怎么操作 他告诉我是角色技能 我：wtf？[疑惑],2025-04-20 08:17:04,0,0,,未知,否,http://i0.hdslb.com/bfs/face/bcb9effb4ddda88c547839b3d84e19f87dcfa67c.jpg
3,0,259301169024,1037178301,施内夫斯Schneefs,5,男,我玩这游戏，m4玩腻了，想玩维克托，枪很猛。但是有fps经验的被打了一般都喜欢一个滑铲进掩体，打架还能拉低身位，我打cod一般都喜欢边跑边滑铲，而这天才游戏呢，每次我想玩冲锋枪都感觉大腿被截肢了一样，下意识地滑铲，结果只有蹲。,2025-04-01 18:23:43,2,0,啥游戏都玩，除了三角洲和wt。,未知,是,https://i1.hdslb.com/bfs/face/5c188c68761228dfc94fb0ba41f6434960744e22.jpg
4,0,255832767536,208710414,风迪思李,5,保密,这游戏最难崩的还是大战场的地图设计，官方是借鉴的战地的进攻防守方的地图，可他那点优势全都被去了，打下a点之后，基本已经开始送了，人家能左右包抄，咱们只是打正面战场，无脑送，现在战争打的跟一战法尔登一样[笑哭][笑哭][笑哭],2025-02-19 12:08:41,0,0,,未知,否,https://i0.hdslb.com/bfs/face/d0e7098e1d33e86b9f278010a2b573bc9f6af3a5.jpg
5,0,255529061680,292713,舞殇の夏娜,6,男,说句招笑的 在他把滑铲当专属技能之前有个游戏奔跑是专属技能[笑哭],2025-02-16 02:51:36,1,2,,未知,否,https://i0.hdslb.com/bfs/face/d7596314cb3b10c17747e779f889bb55deb4b621.jpg
6,0,254608672017,1193822097,毒液合个影,4,保密,说了这么多，其实光服务器，网络，延迟，游玩人数，匹配时间就已经碾压战地1，2，2024了，平常这仨加起来就5万,2025-02-13 14:57:11,1,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
7,0,255060070320,3546384623994927,臭小鬼能别叫了吗,4,保密,三角洲行动侧滑是我见过最打便的怎么说呢详情见深蓝的削弱你偏偏非得加个倒地哎，你把倒地删了把他的免伤加强一下不就行了连这么点脑子都不动的官方你想想他能做个好游戏吗银狼天上，我谢谢你哦,2025-02-11 08:16:42,1,2, 支持以色列的最好别急楚生是全唐哦，但是呢，你为啥要着急呢？小鱿鱼，巴勒斯坦终将解放????????,未知,否,https://i0.hdslb.com/bfs/face/0b3989d6dbc73961608de8b81ba963d772b46e18.jpg
8,0,254890089552,3493273419123306,四如破竹,4,保密,最难受的还是那个脑瘫的地图匹配机制不能自己选择地图而且地图大多都全是前两张地图概率贼大都玩吐的那种,2025-02-09 13:18:18,0,0,,未知,否,https://i0.hdslb.com/bfs/face/5e419e651016ac68d8b6da47624c255e4dbd4977.jpg
9,0,254131043217,50708069,圣光之贱,6,保密,160485509三角洲全模式萌新群，欢迎各位大佬加入,2025-02-08 14:57:07,0,0,,未知,是,http://i2.hdslb.com/bfs/face/b374862955d5a71d09231f383203feaeb061668d.jpg
10,0,254476222752,3546740011567204,没钱的8j油漆,3,保密,匹配机制太棒了👍列兵匹配到了S3统帅,2025-02-05 09:10:48,0,3,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
11,0,250920177393,283919891,ekkm908,4,保密,手机上玩战地还是高画质，我七年前玩战地一，战地五的时候就一直在想，他肯定比不过战地，cod，但是他是手游，给到了现在手游一流水平的画质，还要什么,2025-01-03 22:00:44,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
12,0,248645087649,2059492762,我叫老王11451,3,保密,我感觉血量设置可以跟暗区突围一样，这样更真实。,2024-12-07 07:33:30,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
13,0,248330543473,472207568,丛校长,6,保密,Good[支持],2024-12-03 10:10:05,0,0,这个人一点都不神秘，只是懒得写而已 。,未知,否,https://i2.hdslb.com/bfs/face/9c3009bb7eff031f5571c57c0fd92c9a4c7290d9.jpg
