序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1,0,261865461936,400703310,噬魂怪宝宝,6,保密,结尾这段更抽象，我记得是有人在电影院放烟花庆祝？,2025-05-02 22:28:39,0,0,qwq,未知,否,https://i0.hdslb.com/bfs/face/8f61171cdd53aaa20417e19d900c92bd33818b74.jpg
2,0,261354468096,334040312,花開茶靡仍訴相思,5,保密,最想念幻男的一集[滑稽],2025-04-26 14:12:04,0,0,撑伞亦是雨中人,未知,是,https://i2.hdslb.com/bfs/face/62e7bc07f4ab3ab57da3e2801e627b67236ac369.jpg
3,0,258492957856,3546848679692407,520永远在一起,2,保密,为了保密不能去看！[打call],2025-03-23 07:37:33,0,1,,未知,否,https://i1.hdslb.com/bfs/face/d815a0b63d5a6817273776997d770c4c855000d0.jpg
4,0,257594309312,373149842,前空脸刹十一,6,男,西方国家的观众朋友要被上市了[doge],2025-03-12 11:16:28,0,2,森空岛同名，私信皆回。交流群:552560272直播间:22947519,未知,是,https://i2.hdslb.com/bfs/face/494cdcec1195376eb5d2a75ecdcf1b2dc055f6f4.jpg
5,0,257291621648,441935739,温存Gust,6,保密,看完的观众直接去浴室领肥皂洗澡[doge],2025-03-08 15:09:13,0,1,,未知,否,https://i0.hdslb.com/bfs/face/c58d0725709afc4cefabceae4b1c437fa84319bb.jpg
6,0,255627431056,1002128949,恒元子,5,保密,1,2025-02-17 04:46:50,0,0,,未知,否,https://i0.hdslb.com/bfs/face/a0221177cdba668dcd043afd902375f7c0c73d5b.jpg
7,0,254802750497,490174773,-東海帝皇-,5,男,我去，当时看完准备走发现门打不开，然后空调库库冒气，然后睡过去了，醒来朋友给我说看半小时广告才给我复活,2025-02-15 15:49:37,0,2,"你令我感到恶心?
孩子们一じ脱り太好用了，龟壳一开自我胜利就好",未知,否,https://i0.hdslb.com/bfs/face/c6f2df48db377c08ba4e5b05a026ff6508b9494c.jpg
8,0,255460797200,525708136,账号已注销,0,保密,"《刑法》第三百九十八条【故意泄露国家秘密罪；过失泄露国家秘密罪】国家机关工作人员违反保守国家秘密法的规定，故意或者过失泄露国家秘密，情节严重的，处三年以下有期徒刑或者拘役；情节特别严重的，处三年以上七年以下有期徒刑。

非国家机关工作人员犯前款罪的，依照前款的规定酌情处罚。
想看蛟龙行动的自己掂量一下",2025-02-15 08:52:08,0,2,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
9,0,255413969424,383818927,LureNight,6,保密,为了保守国家机密，影迷们都在以身作则，不看电影避免泄密,2025-02-14 19:12:39,0,3,,未知,否,http://i1.hdslb.com/bfs/face/6d213896447323a819f03e2dc7eedf89b80c989f.jpg
10,0,255370188528,450026730,星见雅本人,6,男,有人知道后半段原视频吗,2025-02-14 10:36:35,3,0,,未知,否,https://i0.hdslb.com/bfs/face/29838e73f0f680f27082341d2855a56574b5cae3.jpg
11,0,255366795536,1847507838,大妈柯蒂体育频道,5,保密,出生电影[笑哭]无下限赚米,2025-02-14 10:03:55,0,0,,未知,否,https://i0.hdslb.com/bfs/face/5bd269374c94da157e457a22b8461702df3a6a6f.jpg
12,0,255366824688,1847507838,大妈柯蒂体育频道,5,保密,不是，你还真把关注当傻子啊[笑哭],2025-02-14 10:03:37,0,0,,未知,否,https://i0.hdslb.com/bfs/face/5bd269374c94da157e457a22b8461702df3a6a6f.jpg
13,0,255364101632,1210463322,cloud-48years,5,保密,笑死我了,2025-02-14 09:34:30,0,0,数风流人物，还看今朝,未知,否,https://i0.hdslb.com/bfs/face/dbc74e2869523ce16ac342336af56f1c33ed5269.jpg
14,0,255352180864,31663132,嘿小睦,6,男,我能说会道不善说谎，能写会画擅长写实，年富力强性格外向表达欲爆棚。为了祖国和人民我决定不去看，因为我知道我是藏不住话的主，属于别人不问我都会主动说，即使不说我会写，即使不写我会画，一般我是边写边画边说，主打一个知无不言言无不尽，事无巨细都交代明白。[doge_金箍],2025-02-14 07:03:59,0,0,打倒光头大魔王,未知,否,https://i1.hdslb.com/bfs/face/3aed07cb2b73126e74c9bfe966b60b00ff9e8255.jpg
15,0,254659081873,387210085,SE飋,6,男,看完电影出门发现门口QBJ都架好了[笑哭],2025-02-14 06:48:51,0,1,这个人很不神秘，还是写了点东西的,未知,是,https://i1.hdslb.com/bfs/face/7915541d9ed77e6f99ebc042a8f06525a62c6b63.jpg
16,0,254654442833,361438081,有人次跑面,6,男,简介什么酒鬼,2025-02-14 05:43:44,0,0,不是你还真封我号啊（恼）,未知,否,https://i1.hdslb.com/bfs/face/21c6580f4926a5d5992db05dcb65c2db1c21ee50.jpg
17,0,255344674224,649080002,远方衣服贵,5,保密,那别在电影院播了，以防泄密,2025-02-14 05:23:13,0,0,,未知,否,http://i0.hdslb.com/bfs/face/36db26e679823c80a4b22c02c74f789c7ccdfcfb.jpg
18,0,254652517953,8392279,I-Epiphany-I,6,男,这是真的 一开片电影院就锁门  一播完就开始放毒气[墨镜],2025-02-14 05:18:05,0,1,摆烂一念起 刹那天地宽,未知,否,https://i1.hdslb.com/bfs/face/b4e08d394ace1dda4fa731f105bf7efe5a3b6ec3.jpg
